tenor,size,rfq_priority,original_issue_size,spread_from_market_mid,win,direction
20,19892589.307304032,3,44187179.34457836,-2.6228617832823424,1,sell
10,26723677.485133912,2,32117437.126142055,2.728594253972118,1,buy
20,3136170.2078667525,1,16809291.83301291,-1.5617666933572885,1,buy
30,38175932.8650355,2,41515737.61287754,-7.506683495404152,1,sell
10,8698416.246498233,2,10967514.505045444,2.9030097413190736,1,buy
3,15254532.61823421,1,19817881.401551116,6.6916175550348695,0,buy
2,10323843.877230313,3,21062459.79262413,6.462958627036582,0,sell
5,1616336.0942262043,1,14682039.77007806,6.200543630974481,0,sell
20,43281561.13085219,3,52883430.22219576,-2.798614065721357,1,buy
5,1617193.266909798,2,49334621.45119305,5.519764285368585,1,sell
5,2710421.2812593607,1,17643229.831265952,5.891002590814986,0,sell
5,24117337.622904964,1,62366674.10187304,5.695358509511227,0,buy
3,11245471.839629587,3,12831697.461513333,5.95728412198952,1,buy
1,26545462.176286228,1,27816828.68528056,7.601715491275137,1,buy
3,7520042.831705808,2,10895795.893438242,6.253210377996326,0,sell
5,4370188.790427049,1,6076508.900424883,5.9935928168782615,1,buy
3,36828824.08196616,1,44652932.4257684,6.485725149763338,0,sell
5,1152369.0883099108,2,8768485.657260409,5.714299319093317,1,sell
7,28479972.40629981,3,37963892.51467071,3.776284068787635,0,buy
10,2466905.387848081,1,20922150.427871823,3.3026748437348807,0,buy
1,27667986.967760514,3,72363098.46165112,6.827797181878074,0,sell
7,1723815.8551257194,1,32779076.08518768,4.896660589390584,0,sell
2,9677754.818446636,2,11266676.127957454,6.885514053603107,0,sell
3,32275183.120577678,3,36034635.63195337,5.714743780427476,1,sell
2,6375726.1640949445,1,9096144.20309128,7.2966802616555935,0,buy
20,18552155.894068494,3,20549290.7299892,-2.5769841514268004,1,buy
3,23286967.768833272,1,31710053.597730324,6.491011095112974,0,buy
30,17835347.23395439,2,26544574.499370977,-6.932040046797299,1,buy
30,37334253.074969284,2,39766917.175700665,-7.439755500636308,1,sell
10,5743253.085370071,1,21942397.39906136,3.4017108973063253,0,sell
7,1968497.7744885536,1,19555807.424561244,5.086302990881132,0,buy
10,1205673.0769918214,3,2291209.454994497,2.9240565863214485,0,buy
20,2622575.0534794587,1,7325634.493069576,-1.614728838612562,1,sell
5,1751008.538239448,3,34283868.89553268,5.139268849221491,1,sell
10,8870297.292078331,1,16526363.987242267,3.3749320360807147,0,sell
10,2061657.7948034578,2,5957570.411524637,3.1434833908148523,0,buy
30,1164520.6680326078,3,3862186.630940642,-7.16668527011548,1,buy
5,1151186.3720652747,3,3742094.5974010313,5.418162460946971,1,sell
30,25870905.776755434,2,27348322.113223124,-7.289391239259419,1,buy
3,10112433.823808225,3,34571685.894350305,5.96321621616265,0,sell
5,4058599.400755251,2,5462150.835303128,5.61807666762004,0,buy
7,33057242.345890135,2,36194860.14227512,4.181084015095956,1,sell
10,1316018.3265158709,2,2511661.833558076,3.0564590450733675,1,buy
30,46295395.23785395,1,67554860.85274029,-7.078041400074501,1,sell
5,11144517.372816166,2,12310633.489671418,5.303477418916495,1,buy
20,2049747.0231619151,3,5390115.124613326,-2.2744456471029135,1,sell
20,14246823.042505156,1,23666045.097009644,-1.7116078983313514,1,sell
10,19813530.248027954,2,24777538.171869103,2.98172948053674,1,sell
7,5363403.987267267,2,8380367.628618648,4.417752810772294,1,sell
2,29099662.549107023,2,32034188.669685286,6.542901653223002,0,buy
30,1803390.7538542813,3,24471839.410074323,-7.449925350351437,1,sell
7,2976711.1250432576,1,48137297.1016537,4.91126633962531,1,sell
1,1441586.5376472913,1,5343802.840198288,8.042920356925194,1,sell
1,2281787.127514521,1,3447273.106988278,8.034929036643732,0,buy
1,2544445.1340677408,3,3698228.198197761,7.401497170282601,0,sell
10,36226907.84795671,2,55720003.74537048,2.711217257341018,1,buy
20,1357394.290860681,1,10036195.847595101,-1.4382445828541846,1,sell
3,5323110.340820338,2,26766844.795748767,6.543702166306917,0,sell
30,8026558.955293219,3,23338367.79773711,-7.677781540450137,1,sell
20,33639733.10761571,1,68459516.58214885,-1.9142487494214215,1,sell
3,49551402.23803298,3,81539535.72013539,5.538658504037616,1,buy
3,19053896.80949264,1,40898522.06339012,6.788738982278236,0,buy
20,44601018.209213816,1,51018019.53911516,-2.117512880185056,1,sell
30,21740083.837989457,2,25078169.858979154,-7.172783845636633,1,sell
10,43296460.601791725,3,50564600.92146426,2.3033077908280952,1,sell
7,15908592.164290637,1,23037197.9847755,4.823014102438674,1,buy
3,1366204.3609730059,1,12251490.55553769,6.960052130819665,1,sell
2,4817817.467113339,3,6888789.268584842,6.553021937836439,1,buy
20,12547274.234056387,2,25545333.44846095,-2.0896720371437407,1,buy
20,3943303.711488612,3,9910238.261333972,-2.3756969953177043,1,sell
1,2913876.0678906143,1,14230305.146958854,7.985059862139099,0,buy
7,9571588.855974287,3,12124768.698726328,4.027335247951323,1,sell
1,38547097.95964722,2,44017558.56318476,7.106671546192669,1,buy
20,1146656.0156172495,2,3422411.2915035416,-1.9172776416534063,1,sell
20,20272193.4194906,2,50970696.997029126,-2.3406083212200945,1,sell
3,16900204.76894165,2,23645969.319542937,6.257434750340201,0,sell
7,43423812.95707181,2,45835032.065011635,4.047068089090092,1,sell
5,38128564.024762176,2,39303494.95814011,5.11300820731731,0,sell
2,19724693.30765727,2,33787102.20850831,6.740297535563062,0,sell
30,7658767.420666484,1,9974428.150153983,-6.560385751713502,1,buy
3,2223537.4363694717,3,50226767.522895515,6.06765945624549,0,buy
20,8439935.559689062,2,16507471.814000294,-2.2030063018720396,1,buy
30,19966874.141591482,3,23064031.33806105,-7.663453469056961,1,sell
3,33244141.79933889,3,46347247.14166191,5.659574405234894,1,sell
2,21963270.76948225,1,24898151.078989014,6.821890177228401,0,sell
20,2146607.615295023,3,26899241.638606843,-2.3787284740238475,1,sell
2,10443571.872282166,3,13783089.99632115,6.414008086874171,0,sell
30,3667353.245885803,2,51420638.42844956,-6.981101856051028,1,sell
5,1036669.0977456127,2,11705647.568445943,5.597617824149117,1,buy
3,2188614.963446776,3,29392392.419051316,6.347159065843067,0,sell
10,1557250.532699595,2,2886820.8125132695,3.2097378786536117,0,sell
3,27024303.706477042,1,30930465.813283905,6.483569273136696,1,sell
1,2749124.24734336,3,20653881.52590346,7.0837598118161225,0,sell
7,3045743.3835246717,3,16015314.698661737,4.060492763367645,1,sell
7,42746783.49328999,1,44884810.74674677,4.416787246641337,0,buy
1,4406126.600471283,1,8434948.734304097,7.987309400625776,0,sell
20,1038211.2129897721,1,3840948.860367444,-1.5124167303137135,1,sell
7,3035610.8182439166,1,14053477.676447487,4.940181708696799,1,buy
2,1594727.226673781,3,5444287.167113675,6.676541332252421,0,buy
30,1495094.5644660264,2,4845318.883934417,-6.881624554312525,1,sell
30,1354093.276412825,2,3604852.136011903,-6.743576929528162,1,buy
7,10184273.283761175,2,15137917.479427326,4.375802626586804,1,buy
7,2097471.6661256966,2,4246059.1252555065,4.622744316701798,0,sell
1,4109042.860924365,1,47298411.56483035,7.914856949778199,0,buy
20,29143535.94031427,2,30973716.522820346,-2.2688645133837033,1,sell
5,5259419.003095187,2,40878057.56230073,5.340577310174615,1,buy
7,35952751.82999438,3,41297939.296962835,3.682542314438387,1,sell
10,7014259.301457297,3,11399394.476139333,2.5382851885154043,1,sell
7,4760049.23967903,2,7231804.136111183,4.388407927648585,1,buy
5,18831645.872832216,1,30857915.65842374,5.614578915725194,0,buy
1,1331442.1389714829,2,15942832.197942687,7.6835188839070305,0,sell
5,1419126.43078123,1,7647706.328359174,6.156714191326846,1,sell
1,12813972.380531987,3,14057468.243728152,6.994252909819858,1,buy
2,6718892.0838733455,1,43070296.538086936,7.467709863476708,0,sell
1,22023777.013628025,2,68320450.92312221,7.2404121057827915,0,buy
2,36034348.00714484,3,41433553.202257335,6.262044676830348,1,buy
2,4569026.488471664,2,15599427.577993825,6.900815010619297,0,buy
1,10310571.67068913,2,16132191.7385211,7.39761615462858,0,sell
10,7090364.33703326,1,10612968.725947693,3.4250549648964324,1,sell
3,46529357.95510853,2,47882558.95442986,6.054793616410686,0,buy
1,25821857.44433819,2,31776358.737189613,7.245942947359178,1,buy
7,35400958.275309555,3,59971278.30734882,3.8648466851568672,1,sell
10,2704681.8065947336,1,3773579.011739744,3.363951535448115,1,sell
10,20535213.407085203,1,30284739.210087575,3.191381667337012,1,sell
7,2825081.923130055,3,34187200.56327352,4.2013038363441755,0,buy
3,2262805.9025132423,3,4604930.289104717,5.952014202347053,0,buy
10,40204982.865424246,1,42253059.56725805,2.979879235935409,0,sell
2,1078444.06554369,3,21593599.98847095,6.676870310254801,0,buy
30,43668316.57204142,1,46380906.81311362,-7.030416954786533,1,buy
3,1793046.2245501278,3,3912263.6283434974,6.168773326754485,1,sell
20,24671793.49914187,1,29059043.661118317,-1.8953987429924313,1,buy
7,2942958.521849101,1,7586498.035620466,5.0251103482255575,1,sell
3,3943054.0907238186,3,34497294.174197406,6.211546854091308,0,sell
1,2334881.5301833916,2,13573603.000029575,7.587430625104802,0,sell
30,9880315.102207758,2,14774905.312581059,-7.02151623060265,1,sell
3,3903048.013984327,3,11992314.114703879,6.174174693923003,1,buy
2,13088535.496672599,1,54848326.5123122,7.197018674566216,1,sell
30,1063124.9825590318,3,2620339.1261972487,-7.062790206945434,1,sell
1,1286385.085359073,2,3540117.966020479,7.6680711003203825,0,sell
5,1476798.7262098682,1,44659260.853718676,6.064970404964008,0,buy
7,5150598.574926492,1,47462856.56647983,4.751804251628953,0,buy
30,24227815.457527246,1,26227671.50909621,-6.8528806691667254,1,buy
7,32284021.52863152,2,34048171.604316406,4.209281303280124,1,buy
3,2605710.1465489296,2,7798622.73826352,6.639731005084477,0,sell
10,9458819.387921594,1,10673521.782437105,3.232857923353769,1,buy
1,20203614.579509933,1,33165299.407517016,7.5661989263339136,0,buy
5,3095369.776642396,2,4449509.306869287,5.5676274178473175,1,buy
1,4953268.568373069,2,6208115.045588868,7.5285416314939075,0,sell
7,7766340.964767618,1,14439293.736515312,4.7518778363092675,1,sell
1,1694916.5422369277,3,44083681.71365655,7.135038424587618,0,sell
5,1106988.5725672178,3,6417220.546303483,5.243186878435551,1,sell
10,1818077.8950802437,3,5851287.526957488,2.8670726668984523,1,buy
3,11614633.217534428,2,61216557.523345955,6.226514677576801,0,buy
2,1333752.4128967272,3,9346829.257501975,6.655762169185926,0,buy
1,2100334.343694691,3,6440675.777249485,7.3730227734988585,0,buy
30,3749761.257591297,2,8274212.867763835,-7.01837890134843,1,buy
2,1356122.4434900708,3,3500149.8662856505,6.630984254827424,1,sell
7,2116855.9785203496,1,9534254.444489673,4.843607972846518,1,buy
3,35336215.70435589,2,40902963.285818554,6.210628554549456,0,sell
20,1078421.7710461537,1,3962938.657991252,-1.3780559192627022,1,sell
3,12887279.24556522,3,14761206.776131876,5.966143004976669,1,sell
1,4498826.483094237,1,7877805.555926522,7.783214809942564,0,buy
30,13893447.737827998,2,21208841.631337866,-7.322343924046466,1,buy
10,10003905.364121603,3,11260243.317683486,2.5006765872694294,1,sell
3,2397274.024564591,2,4222037.136203254,6.461319659220895,0,buy
1,27503217.7193527,3,68245117.01539376,6.775179958903509,0,buy
1,6851599.262940777,2,15213306.505414695,7.316311524802924,1,buy
2,24972615.10747325,2,26254350.756971367,6.871292716968033,0,buy
3,4895568.372247233,1,19945527.22398285,6.948628927825759,0,sell
1,47092442.89354686,2,48365949.55920758,7.372677930444276,1,buy
2,20372217.7141256,2,38374399.742061086,6.801577093748064,0,buy
30,43764344.11260292,1,62564617.668624505,-6.948249027812487,1,buy
5,7478685.324603955,3,20247884.178288918,5.0593795342475865,1,sell
30,6379505.630605742,3,23918050.50742242,-7.641534557767776,1,sell
20,19208496.00882159,2,20619249.791253977,-2.431555086869067,1,buy
2,31303179.45396023,1,48473498.23174311,7.142969108173453,0,buy
2,43456504.18276811,3,45163487.808484726,6.163420601973906,0,buy
1,3559622.5816547642,1,7333696.072641448,7.905216541653546,0,buy
7,22749670.62825119,2,62716151.31395656,4.057892110406634,1,sell
7,2279714.9744425276,1,9430773.830289174,4.921748102619909,0,sell
10,8451123.538273938,2,52468939.41997222,2.8365201256796184,1,sell
7,2020954.8425508426,3,3436998.32800171,4.284577667197772,1,sell
2,3892402.0911016576,3,10369110.397454076,6.604865444646811,0,sell
10,38225214.32796701,3,39501710.95139386,2.103179246264652,1,sell
30,1770939.467529671,3,13539093.175839169,-7.339718647594985,1,buy
1,11869437.87148467,1,13230007.695225762,7.831485488028103,0,sell
30,10172121.142111255,1,12157962.888696903,-6.800915954667621,1,sell
3,1603728.4721860671,1,4356340.054958089,7.11760737646679,0,sell
20,3579551.518886331,2,22290394.0977729,-2.0502750683796185,1,buy
20,9046668.761473723,3,10945851.357212093,-2.504301338452649,1,sell
2,2079748.60720261,3,29520908.431543775,6.693567754307249,0,sell
2,22921106.39184356,3,24596438.20524715,6.3087996384224105,0,sell
10,44839911.75374318,1,45987746.22141371,2.885516532533657,1,sell
1,2316699.8934106007,1,7006672.619921219,7.809798396120868,0,buy
5,2077580.3145924797,3,48213796.21095082,5.212185009893456,0,buy
2,5928175.346039311,2,7467988.889745569,6.9307448653023735,0,buy
5,18639350.54850696,1,20128082.76024219,5.598050031683643,0,sell
30,3009060.986834449,3,21898078.536423396,-7.456424082600966,1,buy
5,1080874.7426124709,3,4472074.36028846,5.421924191112624,1,buy
7,8308404.126427158,3,24852382.447708033,4.07431208002776,0,buy
1,42192539.99778453,2,44379354.73510139,7.200653804211996,0,buy
20,4621337.012370674,3,10669848.61363858,-2.273544908973144,1,buy
20,5173637.613188301,1,7996693.948379939,-1.761947316049529,1,sell
5,44272592.553889014,2,50122283.114407584,5.146222590410218,1,sell
20,15139707.928295447,2,35401268.42941467,-2.355730347837782,1,sell
30,16666773.171279483,3,36374295.708032966,-7.671750211636025,1,sell
1,9036782.475632958,1,16557887.372485844,7.73137219308431,0,sell
7,45272222.48340503,1,83053437.06022893,4.447270758337,1,sell
1,14803468.845225468,3,17609944.49008562,6.88268844649087,0,buy
2,33161471.826794293,3,35721718.30407334,6.478070985809422,0,buy
5,15424948.210142737,1,26461633.632385574,5.70652761569195,1,sell
1,17739433.066129312,2,29104317.527351826,7.356934218161734,1,sell
30,3114579.6784504876,2,4314272.696112395,-6.963920573295706,1,sell
20,3277941.5471130717,3,14057379.142915325,-2.549562559893089,1,sell
3,21392790.27099267,3,25719480.470487658,5.767138893025668,1,buy
1,3192236.6939802226,1,21808067.81578072,7.86847004851583,0,buy
5,9039189.051990796,1,32641106.35814696,5.758091132443067,0,sell
7,2652418.795532951,1,11323889.818849484,5.010837903129457,1,sell
20,24436007.965893492,1,25442700.383164298,-1.8040415227576245,1,sell
7,1540772.3676513534,3,13595750.398720002,4.268581956143908,0,sell
5,25656946.06016922,3,44377850.69491687,4.908380686259555,1,sell
20,10568658.17886743,1,13217250.41041212,-1.826884166445863,1,sell
2,2077560.5650559897,3,8235276.049494589,6.744000743843111,1,buy
20,8334928.166389716,3,52061010.23521299,-2.4751718004879892,1,buy
2,3019653.074375708,1,6229537.407357412,7.5205962283059815,0,buy
7,3544551.5680909003,2,5938587.585315199,4.432617157778935,0,buy
7,3955811.5881965393,2,6237392.970226824,4.673211499681249,1,sell
5,1281083.6878086845,1,10180998.628309086,5.983233162613738,1,buy
2,47328128.03758856,2,88410905.36604467,6.562064828067899,1,buy
7,1131296.3535620277,3,11949278.776052663,4.3556805237579885,1,sell
2,13352491.663894286,2,16628438.784626685,6.645516644389017,0,buy
7,4272722.014568572,1,16432087.106873631,4.783881959636004,0,buy
20,12518494.613780864,1,24042098.491672643,-1.7789556745701676,1,buy
1,4029536.519281359,2,14360906.16520442,7.30391956520183,0,sell
30,13953467.28230641,2,15819246.895698972,-7.283953624290028,1,sell
3,17336014.305348646,3,29306449.99672296,5.871262871140967,0,sell
30,14901439.450518413,2,20282111.24022816,-7.296594151285396,1,sell
20,1561773.2787221125,2,2637216.1618598606,-1.6901803219842062,1,buy
10,13062969.165802132,2,21324179.375022262,2.878380025512981,0,sell
30,2990132.6013531317,3,50934161.49450615,-7.322879473415251,1,sell
1,1119264.3333372849,2,5047495.836047396,7.696752843057688,0,sell
10,5067396.281715243,3,48764851.8387019,2.6277795736446983,1,buy
7,5452262.12853255,3,6909232.329435918,4.045655764513096,0,buy
3,6218918.12798835,1,23774320.03642577,6.720574052463228,0,buy
3,15757057.336837646,1,17321080.683165785,6.711285412740624,0,buy
7,3347467.4887898774,3,6263483.454613012,4.043128988464684,1,sell
7,3432828.7179999775,3,12761965.409740394,4.153666519596773,0,buy
2,1267291.3397329191,3,11432467.733566964,6.793207750426685,0,sell
7,14685496.844943842,1,35437535.84866014,4.62477513148309,0,buy
5,9219757.471726159,3,20321614.349085666,5.165150777616487,1,sell
30,3923401.784045999,1,14121837.83194853,-6.4821964611233565,1,buy
7,15779561.216080263,1,51265845.562048815,4.671393182965561,1,buy
5,8183794.162477744,3,14047977.709779166,5.028328061502907,0,buy
7,6269502.612990099,3,8683405.538141778,4.051861880284531,1,buy
2,7391372.029727901,3,9274474.499638602,6.439109937866913,0,sell
5,12054144.051524088,1,16835805.47748935,5.775308984428208,0,buy
30,13222836.500779662,2,29476286.201164693,-7.2156669305389025,1,sell
1,3096924.8524723398,3,4278006.999266436,6.986265842576515,0,sell
5,1734278.1508593264,2,3391031.406321614,5.56441324122531,1,buy
20,1845511.583807625,2,3360061.4807799356,-1.944518826314079,1,buy
2,12198486.11510382,2,22068606.62086317,6.62289127268231,0,buy
10,30407837.106535047,2,32993784.920893513,2.809775732520216,1,buy
30,4962744.237986893,2,6879071.9572600685,-7.098276416527142,1,sell
5,1940929.0827958174,1,12105748.609891135,5.960539747271413,1,sell
20,19295007.415077414,1,38948634.45586151,-1.6288730406249758,1,buy
20,25964182.074082773,1,29631269.29632745,-1.996960849400046,1,sell
30,31338857.324864127,2,40940649.05151025,-7.337793585898785,1,buy
30,10739607.151373921,1,12207554.350768235,-6.923036117571488,1,sell
20,28996928.939915407,3,67799589.89600182,-2.7804486774591206,1,buy
7,1062159.0456203313,2,4797897.934593663,4.638621828683734,1,sell
20,1521214.3395923628,3,51035697.69124176,-2.1523395469905626,1,buy
7,1436428.3270785406,2,47418786.90314353,4.561057824211679,1,buy
10,16244037.503480997,2,37291399.91092804,2.8574796020559328,1,buy
2,1312856.8155210936,2,2394523.3495713593,7.428256855246726,0,buy
3,6971210.232209793,2,15353208.907132868,6.577207397053308,0,sell
7,6354989.562863749,3,7759524.264144988,3.7311564657051637,0,buy
20,3371909.9414483644,2,36547041.65895746,-1.9370067628281786,1,buy
20,30115652.369079623,2,52072415.03691901,-2.165104721671101,1,sell
1,1947874.1660363576,1,46820050.51975707,7.914926325558208,0,sell
20,3970303.4245137884,2,14775293.903945765,-2.019997035058794,1,buy
2,20667795.549260892,2,28379598.638528846,6.704199475258682,0,sell
5,1126384.3289149825,2,8742280.494458321,5.777214691099413,0,sell
5,13909853.129822034,2,18444716.39124207,5.248570784687447,0,buy
20,24380086.867376436,2,30635995.043564953,-2.0987296348210513,1,buy
1,38361457.04559479,2,50371565.22101816,7.26356214013993,1,buy
7,30817805.30242754,3,69281411.61411552,3.617389670273576,1,buy
2,3488381.9798478484,3,13777771.6979015,6.4527812774369915,0,buy
1,9913227.836693149,2,38503235.79416449,7.369177085416797,0,sell
7,1353067.0755360802,3,30583630.708839335,4.232176573777197,1,sell
2,2742290.133068513,1,10353981.202148758,7.437735040071525,0,buy
20,1445709.3681000697,1,5339212.230569859,-1.5134781002065534,1,buy
5,3431577.0268332814,2,15638798.567073138,5.404600850478561,0,buy
2,30684342.65044956,2,36406136.8025822,6.677592217855521,0,buy
20,3888893.4753476796,3,5264092.610978259,-2.36116374433639,1,sell
10,9008407.479346065,1,13392566.80954156,3.3669497864925737,1,sell
3,5448802.435574027,2,54302646.81879607,6.560366441016517,0,buy
2,6021232.668853231,1,7230215.718727393,7.32878443508049,0,sell
3,44388843.80465658,3,59651010.2775017,5.753973087382738,0,sell
2,3185352.9302430735,2,30048344.630681742,6.854503969445435,1,buy
3,11636046.730382673,2,24288240.980173565,6.395361752798555,1,buy
10,5172182.917255822,2,14461529.247425452,3.081839701571095,0,sell
5,1270239.247964738,1,17196496.66163176,6.128825352382911,1,sell
30,6782009.677078922,3,12145412.697693128,-7.498398079868851,1,sell
7,24090505.84494341,1,25520126.6219074,4.516185621627747,1,sell
3,1471561.210737218,1,44627517.403965995,6.945176652345781,1,buy
10,1312908.5037421223,2,6738736.736695253,3.1389285860504823,1,sell
3,1823960.1469204326,3,15328393.166536508,6.253696253342159,0,buy
5,19892660.03256868,3,27885120.47125535,4.63438919791772,0,sell
3,16984252.62524145,2,18222729.5217427,6.133296178290492,1,sell
10,9119021.534405874,3,50680204.14914633,2.554917235080167,0,buy
20,6244571.114258816,2,28451933.24066054,-1.9081703141106123,1,buy
10,32302706.633878157,2,34094602.84186507,2.649512103059825,1,sell
30,20072275.309122115,3,66608590.85609919,-7.594470493225266,1,sell
30,23958825.81924365,3,41822604.41651186,-7.698728034725421,1,buy
30,24082870.793438002,3,30428289.966047775,-7.67561537052211,1,sell
1,12358255.4265474,3,23290249.501679774,6.80478832033449,0,buy
5,6000025.667565626,1,7518272.630717381,5.880834810817794,1,buy
20,29448390.610293318,2,38404560.96355319,-2.393037808980618,1,sell
1,37433361.32541911,2,38767337.12800154,7.1687756908264255,1,sell
5,1097604.1828577067,2,9524987.314073782,5.7609842954780115,1,buy
20,1223461.1500369539,2,9913333.496296851,-1.7681368788058416,1,buy
3,42547701.459449016,1,73142335.77406982,6.444096036333201,1,buy
20,2957246.791720746,3,20012216.185746193,-2.339286582951906,1,buy
10,30466914.981809955,3,33121410.698415555,2.2184684935872045,1,buy
1,4576687.347129598,3,36892074.746448345,7.1406804493694,1,buy
3,1593482.9662777581,2,11010689.446158074,6.712143852561378,0,sell
10,1369842.3357854872,1,12090478.206710493,3.6297684375624724,1,sell
5,1844600.0920722724,1,3781442.464382328,6.155881039173536,0,buy
20,2658037.124359237,3,31321694.90339046,-2.2962804382144633,1,sell
10,6760487.745486703,2,44926941.17060527,3.0623872199779614,0,buy
3,15553348.067755131,3,36287480.45300251,5.954126576716406,0,buy
1,47409087.21543034,2,87065205.24938776,7.041116167751726,0,buy
1,5624795.190213534,3,8887655.412337579,7.0623426492110974,0,sell
30,7592427.853180488,3,36633700.039047256,-7.4003604410772965,1,sell
20,7701037.256356081,1,14471444.3835956,-1.5950483808064524,1,buy
10,8250547.886176165,2,10149396.802183636,2.8380374166458946,0,buy
30,7579243.264097878,1,21265105.26793155,-6.750151246438114,1,sell
3,1034923.0164083763,1,15566067.442806812,7.162041957872136,0,sell
30,1006770.3597358245,3,4079158.9411672847,-7.272494127894666,1,buy
2,1465318.8786116405,2,2578870.477289974,7.127723855637278,1,buy
5,1487789.9576710162,2,3673207.871380762,5.656719320900986,1,sell
30,15761542.031575123,3,20539145.066265363,-7.631019320093549,1,sell
5,2229185.413657398,3,4155309.9327095067,5.26606756880411,1,buy
3,33120160.02191694,3,35256405.03550446,5.844923129245641,0,buy
2,37815887.716920555,2,42439282.71444101,6.665528281597609,0,buy
1,45500221.255021974,3,88557502.94372404,6.609054215067179,0,buy
20,39397709.05044298,3,59278186.43055056,-2.617010391197593,1,buy
7,2896877.318892697,1,6390234.097190962,4.867353168680258,0,buy
7,7346755.183499352,3,48722589.972727545,3.945267110457449,1,sell
20,1986519.0378224908,3,14487224.812606389,-2.3821127391525296,1,sell
3,23427504.034614317,2,29367624.94021897,6.071946017205685,0,sell
2,32316090.667771038,3,38562464.77001628,6.370327399053028,0,buy
2,27945649.194326915,2,32932685.504608653,6.874647756184426,0,buy
5,5448506.1658498,1,7936484.009723043,5.717031732961825,0,sell
1,19451996.07012622,1,23990121.5213373,7.464986494783171,1,sell
10,1464819.3967973,2,9351243.386403812,3.1581826223858975,1,buy
30,1170508.7326202302,3,9060974.324953679,-7.18754344639498,1,sell
2,19042592.509399474,2,38729076.049404055,6.536241673674905,1,sell
20,5280388.204811649,3,9350316.866653422,-2.5577376825580984,1,buy
10,49136966.17065726,3,65649676.06294304,2.336071859510256,1,sell
7,1462958.4627480065,3,11060515.324462052,4.3036737307984145,0,sell
10,28424037.392599747,2,71491222.90779693,2.819226154145321,1,sell
1,6538480.470843385,1,11052750.487865727,7.708578160952905,0,buy
20,25427482.91877596,2,59400939.8440281,-2.29574974662596,1,buy
1,24449767.97773301,3,49238086.73274469,6.804131736276101,0,sell
10,35995062.71037629,2,48111431.74377748,2.758667641917121,1,sell
30,3206551.614520791,1,16148523.33169534,-6.641667335745857,1,buy
3,41084746.50226403,2,42477318.633917965,6.079731765542564,0,buy
2,1809996.0049807986,1,42963147.81579558,7.560355776432533,0,buy
20,1378042.1275936826,1,2897473.7624665583,-1.3703478548550123,1,buy
3,5411302.563440543,3,14466887.262695158,5.995859183666697,1,buy
10,25544410.082553715,1,29181720.69115126,3.1267483622533603,1,sell
2,6372770.8180507645,2,11746869.258838594,7.010467372083337,1,buy
5,25640895.583456863,2,36522241.89796913,5.234281805532895,1,sell
3,17366647.753221877,3,52370128.23180916,5.818173249939954,0,sell
3,2268885.3248413773,2,8258416.337074324,6.6049930467597555,0,buy
10,40937509.523671344,3,88594091.0816667,2.2959865049695565,1,buy
7,1268426.7207674657,2,11434890.489278164,4.671883275621434,1,buy
10,33585380.94008216,2,35459410.049922615,2.714851542392844,0,sell
3,3290336.2931033154,1,5393243.418061313,7.0132458342680515,1,buy
2,7075165.301740163,1,23543556.285659865,7.342091711486878,0,sell
30,5218709.986817204,1,6436645.630877623,-6.566669077586173,1,buy
7,1958581.9956169408,2,8506239.132560719,4.580922954014159,0,sell
10,4059576.9987486876,3,5845323.556437611,2.5374328801408854,1,sell
30,2127109.3669804176,3,7572455.194328023,-7.173479239760148,1,buy
20,2220225.0896913027,3,21017167.283017952,-2.545913659193391,1,buy
10,2078758.0953600695,1,8097551.032698193,3.530179128461083,0,sell
3,6773698.479540426,2,8669088.245435689,6.3765065393691795,0,sell
30,22680961.37108522,1,25360213.88924709,-6.810181069141313,1,buy
3,9261109.53313477,2,13472628.263568524,6.240560578314368,1,sell
5,32925410.754499413,2,34238161.77391297,5.2007458029118,1,sell
30,12063407.334668396,2,21898356.423389874,-7.122608273258949,1,buy
30,14830922.970350416,1,25600079.4634506,-6.7733786918756405,1,buy
10,13622118.62720038,2,14897365.478552587,2.7124967764937433,1,sell
3,5802533.913213703,1,10627728.890513266,6.7703918367939355,0,sell
20,14830847.926992813,1,19881817.37975897,-1.743278808232005,1,buy
1,1313503.911214341,2,5004549.708658776,7.647676732226597,1,buy
7,28897605.568512175,2,37760653.31770381,3.9846078441973476,0,buy
1,20964258.23853368,2,24834796.7980119,7.185915507525852,0,sell
7,2609986.9941098457,1,7708774.058798541,5.0714333279483945,1,buy
20,20177348.82551074,2,42822153.80656995,-2.275265012812935,0,sell
30,1050701.616831787,2,2936168.6022454845,-6.9394616766690485,1,buy
30,2339351.114445966,3,13607622.46255061,-7.365953351313742,1,buy
10,1290227.2636005087,3,8517754.265026499,2.759187801881208,1,sell
5,21163238.579994824,3,24461670.778183814,4.75698086064543,0,buy
3,19240108.1941501,2,36461155.450601935,6.38126676668346,0,sell
3,24118105.962097656,1,32756887.46271515,6.5819160587598615,0,buy
3,1017687.0836136922,3,7489454.714640204,6.2749980771642875,0,buy
10,7105250.074043722,1,20730677.61763836,3.2840008543242796,1,buy
7,15757799.038291274,3,38828838.81899669,3.6966574124053593,0,buy
30,1836630.771571094,3,46766494.1931712,-7.255512319154231,1,buy
20,12705008.359526236,1,24433641.388592947,-1.848959743171923,1,sell
